host,gp,rcu,rcu_eff,rep,hostmm_ms,threads,gomaxprocs
c7g-xlarge,1,normal,0,1,5.3,4,1
c7g-xlarge,1,normal,0,2,4.1,4,1
c7g-xlarge,1,normal,0,3,4.4,4,1
c7g-xlarge,1,normal,0,4,5.0,4,1
c7g-xlarge,1,normal,0,5,9.4,5,1
c7g-xlarge,1,normal,0,6,5.3,5,1
c7g-xlarge,1,normal,0,7,6.2,5,1
c7g-xlarge,1,normal,0,8,11,4,1
c7g-xlarge,1,normal,0,9,11,4,1
c7g-xlarge,1,normal,0,10,5.2,4,1
c7g-xlarge,1,normal,0,11,4.4,4,1
c7g-xlarge,1,normal,0,12,6.7,4,1
c7g-xlarge,1,normal,0,13,5.0,5,1
c7g-xlarge,1,normal,0,14,5.3,4,1
c7g-xlarge,1,normal,0,15,5.2,4,1
c7g-xlarge,1,normal,0,16,5.6,4,1
c7g-xlarge,1,normal,0,17,6.4,4,1
c7g-xlarge,1,normal,0,18,5.6,4,1
c7g-xlarge,1,normal,0,19,11,4,1
c7g-xlarge,1,normal,0,20,7.7,4,1
c7g-xlarge,1,normal,0,21,7.7,4,1
c7g-xlarge,1,normal,0,22,4.5,4,1
c7g-xlarge,1,normal,0,23,4.6,4,1
c7g-xlarge,1,normal,0,24,12,4,1
c7g-xlarge,1,normal,0,25,5.5,4,1
c7g-xlarge,1,normal,0,26,3.3,4,1
c7g-xlarge,1,normal,0,27,6.6,4,1
c7g-xlarge,1,normal,0,28,10,4,1
c7g-xlarge,1,normal,0,29,5.6,4,1
c7g-xlarge,1,normal,0,30,6.7,4,1
c7g-xlarge,1,normal,0,31,4.8,4,1
c7g-xlarge,1,normal,0,32,6.8,4,1
c7g-xlarge,1,normal,0,33,9.3,4,1
c7g-xlarge,1,normal,0,34,5.3,4,1
c7g-xlarge,1,normal,0,35,5.6,4,1
c7g-xlarge,1,normal,0,36,3.4,4,1
c7g-xlarge,1,normal,0,37,8.9,4,1
c7g-xlarge,1,normal,0,38,4.5,4,1
c7g-xlarge,1,normal,0,39,4.5,4,1
c7g-xlarge,1,normal,0,40,9.5,4,1
c7g-xlarge,2,normal,0,1,1.1,5,2
c7g-xlarge,2,normal,0,2,8.2,5,2
c7g-xlarge,2,normal,0,3,5.5,5,2
c7g-xlarge,2,normal,0,4,8.4,5,2
c7g-xlarge,2,normal,0,5,4.6,5,2
c7g-xlarge,2,normal,0,6,7.4,5,2
c7g-xlarge,2,normal,0,7,6.8,5,2
c7g-xlarge,2,normal,0,8,4.0,5,2
c7g-xlarge,2,normal,0,9,7.1,5,2
c7g-xlarge,2,normal,0,10,4.7,5,2
c7g-xlarge,2,normal,0,11,6.6,5,2
c7g-xlarge,2,normal,0,12,8.3,5,2
c7g-xlarge,2,normal,0,13,10,5,2
c7g-xlarge,2,normal,0,14,3.4,5,2
c7g-xlarge,2,normal,0,15,5.8,5,2
c7g-xlarge,2,normal,0,16,9.6,5,2
c7g-xlarge,2,normal,0,17,4.5,5,2
c7g-xlarge,2,normal,0,18,14,5,2
c7g-xlarge,2,normal,0,19,9.6,5,2
c7g-xlarge,2,normal,0,20,7.1,5,2
c7g-xlarge,2,normal,0,21,2.2,5,2
c7g-xlarge,2,normal,0,22,7.5,5,2
c7g-xlarge,2,normal,0,23,9.3,5,2
c7g-xlarge,2,normal,0,24,14,5,2
c7g-xlarge,2,normal,0,25,5.6,5,2
c7g-xlarge,2,normal,0,26,7.7,5,2
c7g-xlarge,2,normal,0,27,4.5,5,2
c7g-xlarge,2,normal,0,28,7.5,5,2
c7g-xlarge,2,normal,0,29,2.4,5,2
c7g-xlarge,2,normal,0,30,6.5,6,2
c7g-xlarge,2,normal,0,31,9.1,5,2
c7g-xlarge,2,normal,0,32,12,5,2
c7g-xlarge,2,normal,0,33,3.6,5,2
c7g-xlarge,2,normal,0,34,7.7,5,2
c7g-xlarge,2,normal,0,35,6.7,5,2
c7g-xlarge,2,normal,0,36,7.2,5,2
c7g-xlarge,2,normal,0,37,8.7,5,2
c7g-xlarge,2,normal,0,38,5.9,5,2
c7g-xlarge,2,normal,0,39,5.0,5,2
c7g-xlarge,2,normal,0,40,3.6,5,2
c7g-xlarge,4,normal,0,1,9.5,8,4
c7g-xlarge,4,normal,0,2,4.7,7,4
c7g-xlarge,4,normal,0,3,5.0,8,4
c7g-xlarge,4,normal,0,4,9.4,7,4
c7g-xlarge,4,normal,0,5,2.6,7,4
c7g-xlarge,4,normal,0,6,4.7,7,4
c7g-xlarge,4,normal,0,7,4.6,7,4
c7g-xlarge,4,normal,0,8,5.0,7,4
c7g-xlarge,4,normal,0,9,4.4,7,4
c7g-xlarge,4,normal,0,10,8.4,8,4
c7g-xlarge,4,normal,0,11,6.5,7,4
c7g-xlarge,4,normal,0,12,7.7,8,4
c7g-xlarge,4,normal,0,13,6.9,7,4
c7g-xlarge,4,normal,0,14,8.2,7,4
c7g-xlarge,4,normal,0,15,4.9,7,4
c7g-xlarge,4,normal,0,16,7.0,7,4
c7g-xlarge,4,normal,0,17,4.0,7,4
c7g-xlarge,4,normal,0,18,4.9,8,4
c7g-xlarge,4,normal,0,19,3.6,7,4
c7g-xlarge,4,normal,0,20,2.9,8,4
c7g-xlarge,4,normal,0,21,5.7,7,4
c7g-xlarge,4,normal,0,22,2.7,7,4
c7g-xlarge,4,normal,0,23,6.5,8,4
c7g-xlarge,4,normal,0,24,5.9,7,4
c7g-xlarge,4,normal,0,25,5.5,7,4
c7g-xlarge,4,normal,0,26,4.5,7,4
c7g-xlarge,4,normal,0,27,9.0,7,4
c7g-xlarge,4,normal,0,28,4.8,7,4
c7g-xlarge,4,normal,0,29,4.3,7,4
c7g-xlarge,4,normal,0,30,9.9,7,4
c7g-xlarge,4,normal,0,31,2.7,7,4
c7g-xlarge,4,normal,0,32,6.6,7,4
c7g-xlarge,4,normal,0,33,5.8,7,4
c7g-xlarge,4,normal,0,34,8.5,7,4
c7g-xlarge,4,normal,0,35,4.4,7,4
c7g-xlarge,4,normal,0,36,4.9,8,4
c7g-xlarge,4,normal,0,37,3.5,8,4
c7g-xlarge,4,normal,0,38,7.6,7,4
c7g-xlarge,4,normal,0,39,4.2,7,4
c7g-xlarge,4,normal,0,40,4.1,8,4
c7g-xlarge,8,normal,0,1,5.1,9,8
c7g-xlarge,8,normal,0,2,4.2,8,8
c7g-xlarge,8,normal,0,3,7.9,10,8
c7g-xlarge,8,normal,0,4,9.0,9,8
c7g-xlarge,8,normal,0,5,5.7,8,8
c7g-xlarge,8,normal,0,6,5.5,9,8
c7g-xlarge,8,normal,0,7,4.2,9,8
c7g-xlarge,8,normal,0,8,5.4,11,8
c7g-xlarge,8,normal,0,9,2.9,9,8
c7g-xlarge,8,normal,0,10,3.6,9,8
c7g-xlarge,8,normal,0,11,4.3,9,8
c7g-xlarge,8,normal,0,12,4.5,9,8
c7g-xlarge,8,normal,0,13,4.1,9,8
c7g-xlarge,8,normal,0,14,4.2,12,8
c7g-xlarge,8,normal,0,15,6.5,9,8
c7g-xlarge,8,normal,0,16,4.1,10,8
c7g-xlarge,8,normal,0,17,6.5,9,8
c7g-xlarge,8,normal,0,18,4.0,9,8
c7g-xlarge,8,normal,0,19,5.3,8,8
c7g-xlarge,8,normal,0,20,4.4,9,8
c7g-xlarge,8,normal,0,21,5.8,9,8
c7g-xlarge,8,normal,0,22,7.0,9,8
c7g-xlarge,8,normal,0,23,5.2,8,8
c7g-xlarge,8,normal,0,24,2.1,8,8
c7g-xlarge,8,normal,0,25,5.1,9,8
c7g-xlarge,8,normal,0,26,5.2,9,8
c7g-xlarge,8,normal,0,27,1.5,8,8
c7g-xlarge,8,normal,0,28,5.7,8,8
c7g-xlarge,8,normal,0,29,6.6,8,8
c7g-xlarge,8,normal,0,30,5.9,9,8
c7g-xlarge,8,normal,0,31,11,10,8
c7g-xlarge,8,normal,0,32,5.4,8,8
c7g-xlarge,8,normal,0,33,5.3,8,8
c7g-xlarge,8,normal,0,34,6.7,8,8
c7g-xlarge,8,normal,0,35,5.6,10,8
c7g-xlarge,8,normal,0,36,7.7,11,8
c7g-xlarge,8,normal,0,37,4.1,9,8
c7g-xlarge,8,normal,0,38,5.7,11,8
c7g-xlarge,8,normal,0,39,2.9,10,8
c7g-xlarge,8,normal,0,40,5.8,9,8
c7g-xlarge,16,normal,0,1,2.3,8,16
c7g-xlarge,16,normal,0,2,3.1,9,16
c7g-xlarge,16,normal,0,3,5.4,8,16
c7g-xlarge,16,normal,0,4,7.1,8,16
c7g-xlarge,16,normal,0,5,9.7,8,16
c7g-xlarge,16,normal,0,6,6.1,11,16
c7g-xlarge,16,normal,0,7,5.1,10,16
c7g-xlarge,16,normal,0,8,9.5,10,16
c7g-xlarge,16,normal,0,9,5.5,10,16
c7g-xlarge,16,normal,0,10,7.0,8,16
c7g-xlarge,16,normal,0,11,4.6,8,16
c7g-xlarge,16,normal,0,12,7.8,9,16
c7g-xlarge,16,normal,0,13,6.7,9,16
c7g-xlarge,16,normal,0,14,7.1,9,16
c7g-xlarge,16,normal,0,15,1.1,9,16
c7g-xlarge,16,normal,0,16,4.6,8,16
c7g-xlarge,16,normal,0,17,3.5,9,16
c7g-xlarge,16,normal,0,18,8.0,8,16
c7g-xlarge,16,normal,0,19,3.0,8,16
c7g-xlarge,16,normal,0,20,2.8,9,16
c7g-xlarge,16,normal,0,21,4.1,8,16
c7g-xlarge,16,normal,0,22,8.6,11,16
c7g-xlarge,16,normal,0,23,16,10,16
c7g-xlarge,16,normal,0,24,5.4,9,16
c7g-xlarge,16,normal,0,25,4.7,8,16
c7g-xlarge,16,normal,0,26,6.5,9,16
c7g-xlarge,16,normal,0,27,3.0,8,16
c7g-xlarge,16,normal,0,28,11,9,16
c7g-xlarge,16,normal,0,29,8.8,8,16
c7g-xlarge,16,normal,0,30,3.0,9,16
c7g-xlarge,16,normal,0,31,5.4,8,16
c7g-xlarge,16,normal,0,32,4.7,9,16
c7g-xlarge,16,normal,0,33,6.4,9,16
c7g-xlarge,16,normal,0,34,5.5,10,16
c7g-xlarge,16,normal,0,35,5.0,8,16
c7g-xlarge,16,normal,0,36,6.0,9,16
c7g-xlarge,16,normal,0,37,5.5,8,16
c7g-xlarge,16,normal,0,38,3.6,9,16
c7g-xlarge,16,normal,0,39,3.4,8,16
c7g-xlarge,16,normal,0,40,4.9,9,16
c7g-xlarge,32,normal,0,1,12,9,32
c7g-xlarge,32,normal,0,2,5.5,8,32
c7g-xlarge,32,normal,0,3,5.2,12,32
c7g-xlarge,32,normal,0,4,5.6,9,32
c7g-xlarge,32,normal,0,5,6.7,10,32
c7g-xlarge,32,normal,0,6,4.6,8,32
c7g-xlarge,32,normal,0,7,6.6,9,32
c7g-xlarge,32,normal,0,8,4.2,9,32
c7g-xlarge,32,normal,0,9,6.2,8,32
c7g-xlarge,32,normal,0,10,6.7,9,32
c7g-xlarge,32,normal,0,11,8.3,8,32
c7g-xlarge,32,normal,0,12,6.2,9,32
c7g-xlarge,32,normal,0,13,2.2,8,32
c7g-xlarge,32,normal,0,14,5.5,8,32
c7g-xlarge,32,normal,0,15,7.8,10,32
c7g-xlarge,32,normal,0,16,4.2,9,32
c7g-xlarge,32,normal,0,17,7.4,8,32
c7g-xlarge,32,normal,0,18,4.5,9,32
c7g-xlarge,32,normal,0,19,2.4,8,32
c7g-xlarge,32,normal,0,20,9.4,8,32
c7g-xlarge,32,normal,0,21,4.7,8,32
c7g-xlarge,32,normal,0,22,11,9,32
c7g-xlarge,32,normal,0,23,5.8,8,32
c7g-xlarge,32,normal,0,24,3.7,9,32
c7g-xlarge,32,normal,0,25,4.7,9,32
c7g-xlarge,32,normal,0,26,13,8,32
c7g-xlarge,32,normal,0,27,6.9,9,32
c7g-xlarge,32,normal,0,28,5.2,8,32
c7g-xlarge,32,normal,0,29,4.5,9,32
c7g-xlarge,32,normal,0,30,5.8,9,32
c7g-xlarge,32,normal,0,31,5.5,8,32
c7g-xlarge,32,normal,0,32,6.4,10,32
c7g-xlarge,32,normal,0,33,5.9,8,32
c7g-xlarge,32,normal,0,34,5.2,8,32
c7g-xlarge,32,normal,0,35,6.8,9,32
c7g-xlarge,32,normal,0,36,3.4,8,32
c7g-xlarge,32,normal,0,37,3.0,9,32
c7g-xlarge,32,normal,0,38,4.0,9,32
c7g-xlarge,32,normal,0,39,4.4,9,32
c7g-xlarge,32,normal,0,40,4.0,9,32
c7g-xlarge,64,normal,0,1,8.6,8,64
c7g-xlarge,64,normal,0,2,10,9,64
c7g-xlarge,64,normal,0,3,6.4,8,64
c7g-xlarge,64,normal,0,4,13,9,64
c7g-xlarge,64,normal,0,5,4.2,8,64
c7g-xlarge,64,normal,0,6,5.0,8,64
c7g-xlarge,64,normal,0,7,3.9,10,64
c7g-xlarge,64,normal,0,8,4.8,9,64
c7g-xlarge,64,normal,0,9,8.4,9,64
c7g-xlarge,64,normal,0,10,4.2,9,64
c7g-xlarge,64,normal,0,11,4.7,8,64
c7g-xlarge,64,normal,0,12,2.8,9,64
c7g-xlarge,64,normal,0,13,4.8,8,64
c7g-xlarge,64,normal,0,14,5.6,9,64
c7g-xlarge,64,normal,0,15,9.7,9,64
c7g-xlarge,64,normal,0,16,4.7,8,64
c7g-xlarge,64,normal,0,17,2.2,9,64
c7g-xlarge,64,normal,0,18,4.6,9,64
c7g-xlarge,64,normal,0,19,9.9,10,64
c7g-xlarge,64,normal,0,20,10,10,64
c7g-xlarge,64,normal,0,21,5.1,10,64
c7g-xlarge,64,normal,0,22,4.8,8,64
c7g-xlarge,64,normal,0,23,4.1,9,64
c7g-xlarge,64,normal,0,24,2.0,8,64
c7g-xlarge,64,normal,0,25,3.5,10,64
c7g-xlarge,64,normal,0,26,1.6,10,64
c7g-xlarge,64,normal,0,27,6.2,8,64
c7g-xlarge,64,normal,0,28,2.0,9,64
c7g-xlarge,64,normal,0,29,4.9,8,64
c7g-xlarge,64,normal,0,30,3.2,8,64
c7g-xlarge,64,normal,0,31,8.0,9,64
c7g-xlarge,64,normal,0,32,4.2,8,64
c7g-xlarge,64,normal,0,33,2.1,8,64
c7g-xlarge,64,normal,0,34,5.2,8,64
c7g-xlarge,64,normal,0,35,5.0,8,64
c7g-xlarge,64,normal,0,36,9.2,9,64
c7g-xlarge,64,normal,0,37,4.5,9,64
c7g-xlarge,64,normal,0,38,2.4,9,64
c7g-xlarge,64,normal,0,39,4.6,8,64
c7g-xlarge,64,normal,0,40,7.3,9,64
c7g-xlarge,1,expedited,1,1,0.025,4,1
c7g-xlarge,1,expedited,1,2,0.024,4,1
c7g-xlarge,1,expedited,1,3,0.023,4,1
c7g-xlarge,1,expedited,1,4,0.023,4,1
c7g-xlarge,1,expedited,1,5,0.026,5,1
c7g-xlarge,1,expedited,1,6,0.022,5,1
c7g-xlarge,1,expedited,1,7,0.026,4,1
c7g-xlarge,1,expedited,1,8,0.030,4,1
c7g-xlarge,1,expedited,1,9,0.024,4,1
c7g-xlarge,1,expedited,1,10,0.024,4,1
c7g-xlarge,1,expedited,1,11,0.022,4,1
c7g-xlarge,1,expedited,1,12,0.025,4,1
c7g-xlarge,1,expedited,1,13,0.023,4,1
c7g-xlarge,1,expedited,1,14,0.023,4,1
c7g-xlarge,1,expedited,1,15,0.023,4,1
c7g-xlarge,1,expedited,1,16,0.028,4,1
c7g-xlarge,1,expedited,1,17,0.025,4,1
c7g-xlarge,1,expedited,1,18,0.025,4,1
c7g-xlarge,1,expedited,1,19,0.027,4,1
c7g-xlarge,1,expedited,1,20,0.028,4,1
c7g-xlarge,1,expedited,1,21,0.025,4,1
c7g-xlarge,1,expedited,1,22,0.025,4,1
c7g-xlarge,1,expedited,1,23,0.025,5,1
c7g-xlarge,1,expedited,1,24,0.025,4,1
c7g-xlarge,1,expedited,1,25,0.024,4,1
c7g-xlarge,1,expedited,1,26,0.023,4,1
c7g-xlarge,1,expedited,1,27,0.021,4,1
c7g-xlarge,1,expedited,1,28,0.070,4,1
c7g-xlarge,1,expedited,1,29,0.023,5,1
c7g-xlarge,1,expedited,1,30,0.023,4,1
c7g-xlarge,1,expedited,1,31,0.024,4,1
c7g-xlarge,1,expedited,1,32,0.026,4,1
c7g-xlarge,1,expedited,1,33,0.024,4,1
c7g-xlarge,1,expedited,1,34,0.026,4,1
c7g-xlarge,1,expedited,1,35,0.024,4,1
c7g-xlarge,1,expedited,1,36,0.026,4,1
c7g-xlarge,1,expedited,1,37,0.024,5,1
c7g-xlarge,1,expedited,1,38,0.024,4,1
c7g-xlarge,1,expedited,1,39,0.031,4,1
c7g-xlarge,1,expedited,1,40,0.027,4,1
c7g-xlarge,2,expedited,1,1,0.026,5,2
c7g-xlarge,2,expedited,1,2,0.024,5,2
c7g-xlarge,2,expedited,1,3,0.032,5,2
c7g-xlarge,2,expedited,1,4,0.023,5,2
c7g-xlarge,2,expedited,1,5,0.024,5,2
c7g-xlarge,2,expedited,1,6,0.023,5,2
c7g-xlarge,2,expedited,1,7,0.024,6,2
c7g-xlarge,2,expedited,1,8,0.020,5,2
c7g-xlarge,2,expedited,1,9,0.023,5,2
c7g-xlarge,2,expedited,1,10,0.021,5,2
c7g-xlarge,2,expedited,1,11,0.025,5,2
c7g-xlarge,2,expedited,1,12,0.023,6,2
c7g-xlarge,2,expedited,1,13,0.023,5,2
c7g-xlarge,2,expedited,1,14,0.025,6,2
c7g-xlarge,2,expedited,1,15,0.025,5,2
c7g-xlarge,2,expedited,1,16,0.022,5,2
c7g-xlarge,2,expedited,1,17,0.025,5,2
c7g-xlarge,2,expedited,1,18,0.026,5,2
c7g-xlarge,2,expedited,1,19,0.023,5,2
c7g-xlarge,2,expedited,1,20,0.025,6,2
c7g-xlarge,2,expedited,1,21,0.023,5,2
c7g-xlarge,2,expedited,1,22,0.026,5,2
c7g-xlarge,2,expedited,1,23,0.028,6,2
c7g-xlarge,2,expedited,1,24,0.023,5,2
c7g-xlarge,2,expedited,1,25,0.028,5,2
c7g-xlarge,2,expedited,1,26,0.026,5,2
c7g-xlarge,2,expedited,1,27,0.024,5,2
c7g-xlarge,2,expedited,1,28,0.024,5,2
c7g-xlarge,2,expedited,1,29,0.022,5,2
c7g-xlarge,2,expedited,1,30,0.025,5,2
c7g-xlarge,2,expedited,1,31,0.025,5,2
c7g-xlarge,2,expedited,1,32,0.024,5,2
c7g-xlarge,2,expedited,1,33,0.025,5,2
c7g-xlarge,2,expedited,1,34,0.022,5,2
c7g-xlarge,2,expedited,1,35,0.027,5,2
c7g-xlarge,2,expedited,1,36,0.023,5,2
c7g-xlarge,2,expedited,1,37,0.025,5,2
c7g-xlarge,2,expedited,1,38,0.023,5,2
c7g-xlarge,2,expedited,1,39,0.051,5,2
c7g-xlarge,2,expedited,1,40,0.024,5,2
c7g-xlarge,4,expedited,1,1,0.024,7,4
c7g-xlarge,4,expedited,1,2,0.023,7,4
c7g-xlarge,4,expedited,1,3,0.028,8,4
c7g-xlarge,4,expedited,1,4,0.13,7,4
c7g-xlarge,4,expedited,1,5,0.024,8,4
c7g-xlarge,4,expedited,1,6,0.031,7,4
c7g-xlarge,4,expedited,1,7,0.022,7,4
c7g-xlarge,4,expedited,1,8,0.026,7,4
c7g-xlarge,4,expedited,1,9,0.024,8,4
c7g-xlarge,4,expedited,1,10,0.021,7,4
c7g-xlarge,4,expedited,1,11,0.023,8,4
c7g-xlarge,4,expedited,1,12,0.024,7,4
c7g-xlarge,4,expedited,1,13,0.026,7,4
c7g-xlarge,4,expedited,1,14,0.027,7,4
c7g-xlarge,4,expedited,1,15,0.024,8,4
c7g-xlarge,4,expedited,1,16,0.024,8,4
c7g-xlarge,4,expedited,1,17,0.025,8,4
c7g-xlarge,4,expedited,1,18,0.021,8,4
c7g-xlarge,4,expedited,1,19,0.024,7,4
c7g-xlarge,4,expedited,1,20,0.025,7,4
c7g-xlarge,4,expedited,1,21,0.024,7,4
c7g-xlarge,4,expedited,1,22,0.024,7,4
c7g-xlarge,4,expedited,1,23,0.028,7,4
c7g-xlarge,4,expedited,1,24,0.021,8,4
c7g-xlarge,4,expedited,1,25,0.020,8,4
c7g-xlarge,4,expedited,1,26,0.022,7,4
c7g-xlarge,4,expedited,1,27,0.023,8,4
c7g-xlarge,4,expedited,1,28,0.025,8,4
c7g-xlarge,4,expedited,1,29,0.025,8,4
c7g-xlarge,4,expedited,1,30,0.025,7,4
c7g-xlarge,4,expedited,1,31,0.023,7,4
c7g-xlarge,4,expedited,1,32,0.024,8,4
c7g-xlarge,4,expedited,1,33,0.025,8,4
c7g-xlarge,4,expedited,1,34,0.080,8,4
c7g-xlarge,4,expedited,1,35,0.022,8,4
c7g-xlarge,4,expedited,1,36,0.021,8,4
c7g-xlarge,4,expedited,1,37,0.024,7,4
c7g-xlarge,4,expedited,1,38,0.024,8,4
c7g-xlarge,4,expedited,1,39,0.026,7,4
c7g-xlarge,4,expedited,1,40,0.025,8,4
c7g-xlarge,8,expedited,1,1,0.023,8,8
c7g-xlarge,8,expedited,1,2,0.020,8,8
c7g-xlarge,8,expedited,1,3,0.032,8,8
c7g-xlarge,8,expedited,1,4,0.027,9,8
c7g-xlarge,8,expedited,1,5,0.026,9,8
c7g-xlarge,8,expedited,1,6,0.025,8,8
c7g-xlarge,8,expedited,1,7,0.025,8,8
c7g-xlarge,8,expedited,1,8,0.024,11,8
c7g-xlarge,8,expedited,1,9,0.023,8,8
c7g-xlarge,8,expedited,1,10,0.025,8,8
c7g-xlarge,8,expedited,1,11,0.025,7,8
c7g-xlarge,8,expedited,1,12,0.030,8,8
c7g-xlarge,8,expedited,1,13,0.024,8,8
c7g-xlarge,8,expedited,1,14,0.024,9,8
c7g-xlarge,8,expedited,1,15,0.076,8,8
c7g-xlarge,8,expedited,1,16,0.024,9,8
c7g-xlarge,8,expedited,1,17,0.022,8,8
c7g-xlarge,8,expedited,1,18,0.023,10,8
c7g-xlarge,8,expedited,1,19,0.023,8,8
c7g-xlarge,8,expedited,1,20,0.023,8,8
c7g-xlarge,8,expedited,1,21,0.023,9,8
c7g-xlarge,8,expedited,1,22,0.024,10,8
c7g-xlarge,8,expedited,1,23,0.023,8,8
c7g-xlarge,8,expedited,1,24,0.025,9,8
c7g-xlarge,8,expedited,1,25,0.023,8,8
c7g-xlarge,8,expedited,1,26,0.031,9,8
c7g-xlarge,8,expedited,1,27,0.027,9,8
c7g-xlarge,8,expedited,1,28,0.023,9,8
c7g-xlarge,8,expedited,1,29,0.026,8,8
c7g-xlarge,8,expedited,1,30,0.033,11,8
c7g-xlarge,8,expedited,1,31,0.024,8,8
c7g-xlarge,8,expedited,1,32,0.026,9,8
c7g-xlarge,8,expedited,1,33,0.024,9,8
c7g-xlarge,8,expedited,1,34,0.024,8,8
c7g-xlarge,8,expedited,1,35,0.025,9,8
c7g-xlarge,8,expedited,1,36,0.025,8,8
c7g-xlarge,8,expedited,1,37,0.024,9,8
c7g-xlarge,8,expedited,1,38,0.024,10,8
c7g-xlarge,8,expedited,1,39,0.024,8,8
c7g-xlarge,8,expedited,1,40,0.024,9,8
c7g-xlarge,16,expedited,1,1,0.026,8,16
c7g-xlarge,16,expedited,1,2,0.024,10,16
c7g-xlarge,16,expedited,1,3,0.024,12,16
c7g-xlarge,16,expedited,1,4,0.021,8,16
c7g-xlarge,16,expedited,1,5,0.023,9,16
c7g-xlarge,16,expedited,1,6,0.023,10,16
c7g-xlarge,16,expedited,1,7,0.025,10,16
c7g-xlarge,16,expedited,1,8,0.024,10,16
c7g-xlarge,16,expedited,1,9,0.026,11,16
c7g-xlarge,16,expedited,1,10,0.021,8,16
c7g-xlarge,16,expedited,1,11,0.024,9,16
c7g-xlarge,16,expedited,1,12,0.032,9,16
c7g-xlarge,16,expedited,1,13,0.025,9,16
c7g-xlarge,16,expedited,1,14,0.022,9,16
c7g-xlarge,16,expedited,1,15,0.024,8,16
c7g-xlarge,16,expedited,1,16,0.023,11,16
c7g-xlarge,16,expedited,1,17,0.023,9,16
c7g-xlarge,16,expedited,1,18,0.042,9,16
c7g-xlarge,16,expedited,1,19,0.14,9,16
c7g-xlarge,16,expedited,1,20,0.032,10,16
c7g-xlarge,16,expedited,1,21,0.034,8,16
c7g-xlarge,16,expedited,1,22,0.030,8,16
c7g-xlarge,16,expedited,1,23,0.032,8,16
c7g-xlarge,16,expedited,1,24,0.031,8,16
c7g-xlarge,16,expedited,1,25,0.028,9,16
c7g-xlarge,16,expedited,1,26,0.032,9,16
c7g-xlarge,16,expedited,1,27,0.025,8,16
c7g-xlarge,16,expedited,1,28,0.024,9,16
c7g-xlarge,16,expedited,1,29,0.033,9,16
c7g-xlarge,16,expedited,1,30,0.026,9,16
c7g-xlarge,16,expedited,1,31,0.024,9,16
c7g-xlarge,16,expedited,1,32,0.021,9,16
c7g-xlarge,16,expedited,1,33,0.025,8,16
c7g-xlarge,16,expedited,1,34,0.039,9,16
c7g-xlarge,16,expedited,1,35,0.023,9,16
c7g-xlarge,16,expedited,1,36,0.023,10,16
c7g-xlarge,16,expedited,1,37,0.024,9,16
c7g-xlarge,16,expedited,1,38,0.021,8,16
c7g-xlarge,16,expedited,1,39,0.025,8,16
c7g-xlarge,16,expedited,1,40,0.026,8,16
c7g-xlarge,32,expedited,1,1,0.023,8,32
c7g-xlarge,32,expedited,1,2,0.024,8,32
c7g-xlarge,32,expedited,1,3,0.024,11,32
c7g-xlarge,32,expedited,1,4,0.025,10,32
c7g-xlarge,32,expedited,1,5,0.023,10,32
c7g-xlarge,32,expedited,1,6,0.024,10,32
c7g-xlarge,32,expedited,1,7,0.025,9,32
c7g-xlarge,32,expedited,1,8,0.024,8,32
c7g-xlarge,32,expedited,1,9,0.024,8,32
c7g-xlarge,32,expedited,1,10,0.077,8,32
c7g-xlarge,32,expedited,1,11,0.025,8,32
c7g-xlarge,32,expedited,1,12,0.024,8,32
c7g-xlarge,32,expedited,1,13,0.024,11,32
c7g-xlarge,32,expedited,1,14,0.025,9,32
c7g-xlarge,32,expedited,1,15,0.024,8,32
c7g-xlarge,32,expedited,1,16,0.024,8,32
c7g-xlarge,32,expedited,1,17,0.023,9,32
c7g-xlarge,32,expedited,1,18,0.026,9,32
c7g-xlarge,32,expedited,1,19,0.025,11,32
c7g-xlarge,32,expedited,1,20,0.027,8,32
c7g-xlarge,32,expedited,1,21,0.025,9,32
c7g-xlarge,32,expedited,1,22,0.025,8,32
c7g-xlarge,32,expedited,1,23,0.026,8,32
c7g-xlarge,32,expedited,1,24,0.024,8,32
c7g-xlarge,32,expedited,1,25,0.020,12,32
c7g-xlarge,32,expedited,1,26,0.024,8,32
c7g-xlarge,32,expedited,1,27,0.023,9,32
c7g-xlarge,32,expedited,1,28,0.023,10,32
c7g-xlarge,32,expedited,1,29,0.026,8,32
c7g-xlarge,32,expedited,1,30,0.026,9,32
c7g-xlarge,32,expedited,1,31,0.028,9,32
c7g-xlarge,32,expedited,1,32,0.023,9,32
c7g-xlarge,32,expedited,1,33,0.025,10,32
c7g-xlarge,32,expedited,1,34,0.023,8,32
c7g-xlarge,32,expedited,1,35,0.028,9,32
c7g-xlarge,32,expedited,1,36,0.026,9,32
c7g-xlarge,32,expedited,1,37,0.025,10,32
c7g-xlarge,32,expedited,1,38,0.024,8,32
c7g-xlarge,32,expedited,1,39,0.024,9,32
c7g-xlarge,32,expedited,1,40,0.028,8,32
c7g-xlarge,64,expedited,1,1,0.026,9,64
c7g-xlarge,64,expedited,1,2,0.025,8,64
c7g-xlarge,64,expedited,1,3,0.024,8,64
c7g-xlarge,64,expedited,1,4,0.024,10,64
c7g-xlarge,64,expedited,1,5,0.023,9,64
c7g-xlarge,64,expedited,1,6,0.024,9,64
c7g-xlarge,64,expedited,1,7,0.024,8,64
c7g-xlarge,64,expedited,1,8,0.022,8,64
